id,open_date,type,P1,P2,P3,P4,P5,P6,P7,P8,revenue
52708,05/30/2006,FC,8,3,1,3,10,2,3,4,20335517
9076,04/08/2010,FC,5,5,1,3,5,2,3,5,11104577
58276,11/03/2012,IL,4,2,3,2,4,3,1,5,13689393
70571,11/08/2013,IL,8,1,3,3,3,5,2,8,13188160
18187,06/07/2013,IL,4,3,5,3,3,2,7.5,4,8959086
95815,06/23/2009,IL,5,4,4,1,5,3,3,4,18561069
83530,04/28/2012,IL,5,4,1,3,8,5,2,5,16587296
28984,11/22/2009,FC,5,2,10,3,5,4,3,8,12422224
61944,09/15/2007,FC,10,5,1,2,4,1,2,5,15912048
67631,06/05/2012,FC,5,3,5,1,5,2,3,4,18459213
38821,03/18/2007,FC,5,2,1,2,3,3,3,4,20292345
36545,05/29/2013,FC,5,2,1,1,3,1,3,4,14694416
13663,12/11/2012,FC,5,6,5,4,5,1,3,4,10440108
45623,08/24/1996,FC,4,1,15,2,10,2,7.5,10,9633491
35058,11/26/2010,FC,4,1,2,2,5,2,3,8,15487605
99711,07/04/2008,FC,5,3,10,1,5,3,2,5,10823564
52759,11/26/2009,IL,4,4,3,1,5,3,3,3,13291974
79580,05/18/2011,FC,4,1,2,3,5,4,3,10,15559040
32911,01/01/2000,IL,5,5,1,1,10,2,3,4,13755708
31095,11/14/2012,IL,5,3,2,1,5,2,3,6,16406104
57031,12/06/2013,IL,5,3,1,5,4,1,2,5,13120541
86966,03/29/2013,FC,8,3,1,3,5,3,7.5,1,10255445
79014,06/01/2012,IL,5,4,1,2,5,2,2,5,13803973
32853,12/24/2010,FC,4,5,3,1,4,3,3,5,12194868
16522,01/07/2011,IL,5,3,15,1,4,1,3,4,9285617
94755,02/26/2011,IL,4,10,1,4,4,4,3,4,13258420
15664,08/07/2013,FC,5,1,1,3,5,1,3,5,14895295
13122,07/15/2013,IL,10,1,1,4,5,2,3,4,15976412
77170,11/29/2008,FC,4,10,5,2,2,2,3,5,11949700
21993,09/26/2006,IL,5,5,5,3,5,2,3,10,13803041
11824,06/06/2013,FC,5,10,15,2,5,4,3,2,10253838
41410,05/29/2013,IL,4,3,1,1,3,2,3,5,12006765
77083,07/10/2013,FC,10,5,1,1,5,3,3,4,12783567
91513,04/06/1998,FC,10,4,1,2,5,2,3,4,13738200
94822,08/02/1995,IL,5,5,1,4,5,2,2,5,13206388
3913,04/14/2009,FC,5,4,3,1,3,1,2,10,14320681
75734,12/24/2010,IL,5,3,2,4,4,4,0,5,13700241
41313,10/05/2010,IL,5,3,1,1,10,2,1,5,13909345
8993,10/21/2011,FC,5,2,2,1,5,2,3,5,13817070
78548,03/27/2013,IL,4,1,1,3,5,2,7.5,4,12961361
10369,06/06/2007,IL,10,4,1,4,5,3,2,10,13746300
8970,04/08/2010,FC,4,3,3,2,3,2,3,5,12572235
64078,06/26/2010,FC,10,2,3,1,5,3,3,5,14445837
56515,11/01/2007,FC,5,3,1,4,3,3,2,5,12669820
51009,06/06/2003,FC,5,2,10,1,5,2,0,10,11221227
49502,02/16/2010,FC,10,2,20,3,5,3,7.5,5,10627540
98084,04/17/2009,IL,5,3,1,1,4,4,5,10,21331116
44396,01/22/2013,FC,4,3,2,1,3,2,7.5,5,12989589
47523,11/29/2008,IL,5,2,4,3,3,1,2,4,12501922
32415,10/14/2013,FC,5,3,4,2,5,3,2,10,14432578
44745,06/07/2013,IL,5,3,2,1,4,4,2,4,20292095
26191,01/31/2012,IL,5,10,5,1,4,5,3,5,12073701
6520,07/10/2013,FC,5,2,2,2,4,5,3,5,12818302
28098,10/24/2006,FC,5,3,1,3,6,3,1,5,13238588
86836,04/18/2008,FC,4,3,3,1,4,3,3,3,14954083
86318,11/13/2013,FC,5,4,1,1,5,2,3,10,16282233
1725,12/29/2012,IL,5,2,4,1,4,1,7.5,5,13175222
44964,03/09/1998,IL,5,6,10,2,5,2,3,5,9337222
69557,07/30/2010,IL,5,2,2,3,4,2,2,2,12368953
8496,01/27/2005,FC,5,3,1,5,5,4,3,3,13047981
52977,11/12/2010,IL,5,4,2,1,5,4,1,8,13346981
87779,12/16/2009,FC,5,4,4,1,5,2,7.5,4,12044690
93305,08/08/2013,FC,5,2,4,5,4,2,3,4,12599432
47032,03/16/2007,FC,8,1,1,4,5,2,3,5,13808325
32205,07/09/2013,IL,10,1,3,2,2,4,3,5,13292684
55486,12/02/2007,FC,4,5,5,1,4,3,7.5,3,13116355
98192,05/24/2007,IL,4,1,2,1,4,2,3,4,11405916
66624,10/06/2007,FC,5,3,1,1,10,2,7.5,8,14149053
51347,07/28/2000,DT,10,3,4,1,5,2,3,5,13904647
80298,10/05/2010,IL,10,3,1,2,4,3,3,4,14252323
73740,11/27/2011,FC,5,3,25,2,4,2,3,8,7714391
57962,05/07/2010,IL,5,5,3,4,5,2,3,5,13432895
29862,06/01/2010,IL,5,4,15,5,5,8,2,5,9551131
72023,12/29/2012,IL,5,2,20,1,4,2,3,5,9080463
25710,09/19/2009,IL,5,2,1,4,3,2,1,5,13162619
67644,07/12/2012,FC,5,3,5,3,10,2,1,5,20693081
75509,07/22/2010,IL,5,3,4,2,4,2,3,4,12664710
75871,03/29/2013,FC,5,6,3,1,10,3,3,4,16237868
14621,09/06/1996,FC,5,5,4,5,5,2,7.5,4,12716453
26826,05/01/2010,IL,5,2,15,5,4,2,2,3,10619269
48530,11/13/2009,FC,4,4,15,4,5,3,3,5,12040261
11116,12/17/2013,FC,5,4,3,4,4,2,2,5,12908275
14323,06/20/2011,IL,4,2,1,3,5,5,3,4,13772727
79461,04/04/2008,IL,5,1,2,2,4,3,2,5,13536267
71232,10/28/2012,IL,4,2,15,1,5,2,3,4,6897650
75053,08/19/2006,FC,5,3,2,3,10,3,3,4,12798831
48861,04/12/2013,IL,8,1,1,4,5,1,1,4,11782268
40475,04/22/2008,FC,5,3,1,5,5,1,1,5,13617346
37891,12/02/2008,FC,5,1,3,4,5,3,3,5,12086399
76115,08/13/2009,FC,5,2,5,3,5,2,3,3,14730263
51010,01/15/2013,FC,5,2,2,1,5,2,3,4,13143210
19610,08/06/2009,FC,5,5,3,3,5,3,3,6,12291301
75735,07/23/2011,IL,4,2,2,3,5,2,3,5,13534553
84029,07/31/2013,FC,5,4,3,2,4,5,1,4,16011786
76956,09/06/1997,IL,4,1,3,1,2,3,5,10,12957593
76728,05/16/2008,IL,5,1,1,1,10,2,0,5,13240359
78307,03/07/2010,IL,5,3,3,3,5,5,3,5,12770889
82513,04/04/2008,IL,10,1,5,3,4,4,3,5,11757414
28340,01/01/2000,IL,5,1,5,4,4,5,7.5,5,12452338
62196,10/24/2006,FC,8,1,5,4,5,10,2,5,17535118
65311,09/10/1998,DT,8,1,1,4,5,2,3,5,12038841
25142,09/03/2010,FC,5,5,1,1,4,3,1,8,12857176
86564,07/10/2004,IL,5,3,2,1,10,4,3,8,11329312
5532,02/29/2012,FC,10,4,3,2,4,2,3,4,15876026
67664,11/27/2011,FC,5,3,5,2,3,2,3,4,19595245
1771,12/06/2013,FC,5,2,1,2,5,3,5,3,13940939
54255,04/18/2006,IL,5,1,1,4,5,5,10,3,12712310
70527,12/02/2007,FC,10,4,1,3,4,2,3,4,15059757
57259,04/09/2011,IL,5,1,3,3,4,1,2,4,13581434
35078,12/18/2010,IL,4,3,1,1,5,5,3,5,13938700
80020,04/03/2010,FC,4,2,5,5,5,2,3,5,12181603
57666,04/21/2007,FC,4,4,2,5,5,10,2,4,13791266
71436,07/07/2010,IL,5,3,3,1,5,2,1,4,13227312
81093,07/14/2000,IL,4,2,1,1,5,4,3,10,22175874
14900,09/07/2010,FC,5,10,4,1,4,4,3,10,15498096
82205,12/21/2012,IL,5,3,5,4,4,2,0,5,12096307
17240,12/28/2010,FC,5,1,2,1,10,2,3,3,20306607
31331,05/05/2007,FC,5,3,1,2,5,2,3,4,13404706
52356,02/11/1998,IL,5,5,2,5,10,2,1,8,12293308
77991,08/01/2010,FC,10,5,1,3,5,2,2,4,12526534
50627,03/18/2011,IL,4,4,3,3,5,2,3,4,13479669
78585,06/24/2012,FC,5,1,1,4,5,2,3,5,13576829
12429,10/22/2006,FC,10,2,10,5,4,2,3,4,11119046
92250,07/15/2011,IL,10,2,1,2,3,6,1,5,14096484
26632,04/03/2010,FC,5,4,5,4,4,1,2,4,12563203
9635,06/28/2012,IL,5,3,15,1,5,2,3,1,7846244
42853,06/15/2010,FC,5,2,1,5,5,4,3,5,15004708
43983,03/17/2007,IL,5,4,1,2,3,2,3,10,12458915
61534,11/01/2007,IL,5,1,5,1,5,2,3,3,13007617
34411,04/19/2013,IL,5,10,1,2,8,2,1,4,13641392
82170,12/02/2008,FC,5,2,4,3,4,1,3,5,12618333
25812,04/18/2006,DT,10,1,1,2,5,2,3,4,20932350
82732,04/22/2008,FC,5,4,1,4,5,1,0,4,14291788
82123,06/01/2010,IL,5,10,3,4,5,2,3,6,12868061
5431,10/15/2011,IL,5,3,1,2,5,2,2,5,15328259
40561,10/26/2009,IL,5,2,3,2,5,3,3,5,12734405
80936,03/15/2011,FC,4,4,2,3,10,2,1,5,14109856
64353,03/05/1996,FC,4,2,2,1,5,2,7.5,5,12510410
69235,08/01/2010,FC,10,1,1,1,5,2,2,4,14030144
66237,10/28/2012,FC,5,1,1,1,5,3,7.5,5,13198167
88791,08/02/2011,FC,4,1,1,2,2,2,3,4,11745960
64450,04/09/2000,FC,5,1,3,1,4,1,2,4,13213270
49531,08/05/2011,FC,5,1,1,3,5,2,1,4,14451004
32027,08/23/2013,IL,5,3,1,4,4,3,7.5,5,14695380
81194,11/19/2009,FC,5,4,2,5,3,1,7.5,4,12954850
11253,06/27/2007,IL,5,4,5,2,5,3,3,8,18147205
54553,09/28/2010,IL,5,4,10,4,4,6,3,5,11703664
87632,12/28/2011,FC,4,10,2,5,5,2,7.5,2,13699642
95877,06/01/2012,FC,10,4,2,1,4,2,3,5,13718562
74258,03/14/2012,IL,5,1,4,5,5,2,2,5,16885146
25730,06/24/2012,FC,5,3,3,4,8,3,3,4,17208582
45555,03/16/2006,IL,4,4,1,4,5,3,2,4,13306319
14535,08/11/2010,FC,5,4,1,2,4,2,3,4,15316653
14949,11/21/2009,FC,5,1,1,2,8,2,3,4,14431418
45349,02/19/2004,FC,8,3,3,3,3,2,3,4,9781911
16999,01/14/2011,FC,5,3,1,2,10,5,2,5,14336147
45126,10/18/2012,FC,5,5,2,4,5,2,3,5,14328644
25778,06/05/1999,IL,4,5,4,3,5,4,3,6,13967593
49639,10/06/2010,DT,4,4,5,4,3,3,2,5,11580150
24836,10/23/1999,DT,5,2,3,1,5,2,1,4,12866925
33511,03/19/2009,FC,5,10,5,2,4,4,3,5,12439651
83756,04/12/2013,IL,5,2,1,2,5,5,7.5,5,16119307
80961,06/24/2011,IL,5,1,5,1,3,2,5,4,11645378
15590,02/11/1998,IL,5,2,10,2,5,2,5,2,10770264
78780,04/22/2008,IL,5,4,2,4,4,2,3,5,14932991
68720,01/31/2012,IL,5,10,2,2,5,2,3,2,13517005
68120,07/04/2011,IL,5,8,2,3,3,4,2,8,14258595
63253,06/20/2011,IL,5,2,2,5,5,1,7.5,5,14125067
86107,12/03/2013,IL,10,1,3,2,5,4,3,4,15484108
66761,06/01/2012,IL,5,2,5,1,5,1,2,3,11580044
16885,08/25/2007,FC,4,2,4,1,5,2,1,10,13057088
56154,09/17/2009,DT,5,5,3,2,4,1,3,5,11782318
15692,04/26/2013,FC,8,3,25,1,3,2,2,5,6456517
84370,03/06/2009,IL,5,3,15,1,5,5,3,10,9032319
72147,03/16/2006,IL,10,10,4,3,3,2,3,8,12544623
65754,04/09/2000,FC,5,2,2,2,8,3,1,3,9831326
89223,05/01/1997,DT,5,3,25,1,4,1,7.5,5,5711994
90273,02/11/1998,IL,5,4,5,1,3,3,3,2,12379440
65557,03/29/2013,IL,4,1,1,1,5,4,3,5,13514493
64082,04/17/2009,FC,5,2,1,1,5,2,3,4,16630487
85195,09/09/2005,IL,5,2,5,3,4,4,7.5,3,13003660
46630,02/09/2000,DT,5,4,3,5,4,3,2,5,12445205
98002,06/04/1996,IL,5,1,5,2,3,1,2,10,12022032
39539,04/18/2008,FC,4,3,2,1,5,2,5,4,11614316
20982,03/07/2010,FC,5,4,5,4,3,3,3,5,13070336
936,01/04/2014,IL,5,4,2,1,5,2,3,4,16098621
89468,08/02/1995,IL,10,5,20,1,5,1,2,5,9064905
22302,09/06/1996,IL,10,5,3,2,3,2,3,4,13325626
36995,03/06/2013,FC,4,5,1,4,5,5,2,4,18840112
84482,07/16/2012,IL,4,1,1,1,5,2,1,5,13739447
68578,06/06/2003,FC,4,3,1,1,8,4,3,5,13720805
78376,02/01/2011,FC,5,2,3,1,4,3,3,4,15861947
62060,11/29/2008,FC,5,3,5,1,5,4,3,5,13014063
55142,03/29/2013,FC,5,1,3,2,5,2,1,4,12631499
5554,11/27/2008,FC,4,4,1,2,4,1,3,4,16517913
91354,02/07/2007,FC,5,2,1,1,5,2,1,1,13395783
27147,10/25/2013,FC,5,4,1,3,4,2,3,4,13229454
19095,01/15/2013,FC,8,5,2,3,4,2,7.5,8,17175386
22071,10/21/2011,FC,8,4,2,3,4,2,3,4,12844801
5792,11/22/2009,FC,5,2,2,1,5,1,3,4,14152251
68848,04/28/2012,IL,10,4,1,4,10,2,3,5,13713184
68047,01/03/2013,IL,10,4,3,1,5,5,3,5,12857535
89479,11/29/2008,FC,5,1,4,2,5,2,1,5,13363757
21557,08/11/2007,FC,5,1,3,1,5,4,1,4,20623999
28122,04/22/2008,FC,4,3,2,1,4,5,3,5,13793608
8527,12/23/2012,IL,5,2,4,1,4,2,3,1,14622477
45583,05/30/2006,FC,5,4,1,1,5,5,3,4,14354505
36551,11/25/2009,FC,4,5,4,1,4,2,1,4,12661777
17067,06/16/2012,IL,4,3,1,2,3,2,3,4,14307246
88723,11/25/2011,FC,10,2,2,3,10,2,3,5,13043828
80698,12/04/2012,IL,4,2,5,1,6,1,5,4,12401390
41115,04/09/2000,FC,5,3,1,2,4,2,3,5,13517229
16681,03/05/1996,FC,10,2,1,3,5,2,3,5,12544656
17532,04/19/2013,FC,5,3,5,1,5,3,7.5,4,13474936
62297,04/04/2008,IL,5,5,5,2,10,3,3,5,12299109
66133,01/16/2009,IL,5,5,3,2,5,2,1,5,11134252
13282,03/19/2009,IL,4,2,1,1,4,2,3,5,20791417
9704,12/24/2010,IL,5,2,4,1,4,2,2,5,13260844
99377,11/14/2012,IL,5,4,15,4,5,2,3,5,12949077
12985,12/17/2010,FC,5,4,1,1,5,1,7.5,4,13539826
80552,02/19/2010,IL,5,2,1,2,5,2,3,5,14501061
69150,01/18/2013,IL,5,2,1,3,10,2,3,4,13614250
31916,11/17/2009,FC,5,2,1,2,4,1,3,4,13406981
77082,11/13/2009,FC,5,4,3,2,3,4,3,8,13006063
41310,08/25/2006,FC,5,5,1,1,8,3,1,4,14624593
96151,11/22/2012,IL,5,1,1,1,5,4,1,8,17042843
2484,03/15/2011,IL,10,2,1,5,5,2,3,3,12728461
33603,08/26/2000,DT,10,2,3,1,5,3,0,5,12015501
59653,09/20/2013,IL,5,2,4,3,3,2,3,4,13400978
28704,10/15/2012,IL,5,4,1,3,5,2,7.5,4,13636641
1523,10/06/2010,FC,10,1,1,2,5,4,3,8,13470476
28029,04/09/2011,FC,5,4,1,2,5,4,2,8,20764034
38769,10/30/2013,FC,10,5,1,1,4,3,3,4,11295804
66877,10/28/2008,IL,5,5,1,5,5,2,3,4,11830007
75783,10/23/2004,FC,5,2,1,1,5,2,3,4,19189367
39425,02/01/2011,FC,5,8,2,3,5,2,3,5,12627513
1075,10/25/2013,FC,5,2,2,2,5,4,3,8,12276961
37276,11/27/2008,FC,5,3,1,3,3,2,0,4,17779798
47578,01/31/2012,IL,5,4,15,2,5,3,0,4,18898210
2017,11/25/2008,IL,4,2,1,2,10,2,2,4,12245892
97974,06/01/2009,IL,10,3,1,1,5,2,3,4,15138676
19517,09/17/2009,FC,4,4,3,2,5,3,3,4,11397039
7420,05/29/2013,FC,5,4,2,1,5,3,1,8,13788250
898,06/23/2009,IL,5,10,2,1,4,2,3,4,13857683
87890,01/18/2013,IL,5,4,3,5,5,2,5,4,11629912
73001,09/03/2010,FC,5,2,3,4,8,2,3,4,13180979
84322,12/28/2011,FC,5,4,4,2,5,1,2.5,5,11698711
27239,04/21/2007,FC,5,2,2,1,5,5,1,5,13626792
65181,02/15/2010,IL,5,2,3,4,5,3,3,4,11129505
59835,02/15/2010,IL,5,4,4,1,5,3,3,3,13503559
6385,08/11/2007,IL,4,4,15,4,4,2,7.5,3,9821812
17556,02/09/2010,IL,5,6,2,2,5,2,3,10,14201247
80054,02/19/2004,FC,5,4,2,1,4,4,3,4,13722353
76654,06/01/2010,IL,5,4,2,2,4,1,3,4,13271667
74239,09/20/2013,IL,4,1,2,1,5,6,3,4,13652338
49523,11/05/2008,IL,4,4,1,1,5,2,2,5,14654115
70146,06/24/2012,FC,5,4,5,3,3,3,3,10,11355500
28108,08/18/2012,MB,5,1,2,2,4,2,3,5,14120471
46315,04/17/2009,FC,10,5,2,4,4,3,3,4,11767077
74116,07/10/2013,FC,5,2,4,2,4,2,1,3,13433217
39155,03/28/2009,IL,5,3,1,4,5,4,2,4,14232222
80481,02/01/2011,DT,4,1,1,1,5,10,5,10,13019647
31786,10/06/2007,FC,5,2,5,3,5,4,2,5,13055152
54636,06/24/2011,IL,5,5,2,1,4,2,3,5,21276270
8374,04/28/2012,IL,5,4,2,5,5,2,2,5,14187813
43903,07/30/2010,IL,4,3,1,3,4,2,3,5,15047774
76805,11/21/2009,FC,5,4,4,5,5,2,2,5,11456923
95078,02/27/2013,FC,5,1,2,1,4,2,1,3,12932782
26536,11/26/2009,IL,10,5,3,1,3,2,2,4,13221235
7275,01/27/2005,FC,4,3,2,1,5,2,3,2,12434964
96378,09/01/2001,FC,4,6,1,3,5,4,5,4,14970404
94113,08/02/2011,FC,4,4,1,1,4,2,3,5,13466948
23606,11/01/2006,IL,8,2,3,1,5,3,3,4,13237458
37521,04/18/2008,IL,5,3,3,2,3,5,3,5,13054829
20483,07/05/1997,FC,4,2,2,2,4,10,3,4,13033208
93177,12/02/2007,IL,5,4,1,5,5,4,5,4,12852344
3703,10/04/2012,FC,5,2,2,1,4,3,3,10,12760752
5350,09/13/2006,IL,10,3,2,2,5,3,3,5,11756473
82735,06/13/2006,IL,4,10,2,2,5,2,1,3,13345404
57021,12/17/2013,FC,5,3,1,2,10,2,3,5,14090829
63732,07/04/2011,FC,5,3,4,1,10,3,7.5,5,13074947
35202,03/07/2011,IL,5,3,3,5,4,2,3,3,12885615
45474,04/14/2010,FC,5,4,1,1,4,2,7.5,4,14428008
56795,02/21/2013,IL,5,6,4,1,5,2,2,4,11731611
55346,08/25/2007,FC,5,4,1,1,10,2,3,5,11184673
51908,12/04/1999,FC,4,4,2,2,4,2,7.5,5,14173986
55382,09/09/2010,FC,5,3,1,2,5,2,3,5,10560369
20195,02/27/2013,FC,4,5,10,5,5,2,2.5,4,10684275
63,08/05/2013,FC,5,1,3,5,5,8,3,4,11638874
47581,03/01/2008,FC,4,3,2,3,5,2,3,8,13202208
41468,09/26/2009,FC,5,4,2,1,3,3,3,5,14222848
24089,05/15/2012,FC,4,10,5,1,5,4,3,5,11138135
48141,04/26/2013,FC,5,5,2,1,5,4,3,5,13327815
58779,05/02/2013,FC,5,5,1,1,3,5,2,4,13993484
18503,07/12/2012,IL,5,8,1,2,5,4,2,5,13763897
30632,02/07/2007,FC,5,2,3,2,5,1,3,4,13948008
73178,09/26/2009,FC,5,1,1,1,5,2,1,5,14344981
82753,10/06/2010,IL,5,3,4,1,4,2,3,3,18793120
19908,02/29/2012,FC,10,3,1,4,5,2,3,4,12490527
30726,06/01/2012,FC,4,4,5,1,4,2,3,5,12207983
41208,05/01/2012,FC,5,3,1,1,5,3,2,8,13171220
39794,08/01/2000,FC,5,4,1,2,5,2,3,8,13451841
76307,11/14/2012,IL,10,3,2,1,4,5,3,4,13224858
31800,03/06/2009,FC,5,1,2,1,5,5,3,4,13976881
64083,04/01/2000,FC,4,3,2,3,5,2,3,4,12342216
39491,06/15/2010,IL,5,10,25,2,10,3,2,5,5894936
848,10/15/2011,FC,5,10,1,1,3,2,3,5,13095599
48701,07/12/2012,FC,5,5,25,5,5,4,3,4,7541646
88389,01/16/2009,IL,5,2,3,3,5,3,1,4,12511981
99957,06/18/2007,FC,10,2,2,1,5,4,5,5,20917298
33682,10/18/2012,FC,4,3,1,1,5,2,3,4,13725264
34524,10/12/2013,IL,5,5,2,4,10,2,7.5,4,12908530
4815,12/18/2010,IL,5,6,4,1,3,3,3,10,13126907
30253,09/26/2003,FC,5,3,1,4,5,3,3,5,20048336
34666,05/12/2013,FC,5,5,3,4,5,3,2,4,13487414
39973,06/30/2001,FC,5,3,2,2,5,2,2,5,15409592
81487,05/08/1995,FC,5,5,10,4,5,5,2,10,11043546
52842,11/13/2013,FC,4,2,2,2,4,4,2,5,11880750
2591,12/04/2012,IL,5,3,1,5,10,3,7.5,4,19549364
78021,11/21/1999,FC,4,3,1,1,5,2,3,5,12353468
76679,11/22/2007,IL,5,2,1,1,8,2,2,5,14443415
7840,12/07/2004,DT,8,1,1,4,3,1,3,5,12133993
70394,05/06/2013,IL,5,5,3,3,5,2,1,5,14183055
53727,05/02/2008,FC,5,2,4,1,5,2,3,8,12701755
35641,12/29/2012,IL,5,4,4,3,5,2,3,4,12788563
61253,02/16/2012,IL,4,1,1,5,5,2,3,4,12199084
36598,09/13/1999,DT,4,8,2,1,5,5,0,3,14471723
48825,12/30/2011,FC,5,4,2,1,6,3,3,5,13830768
29897,04/03/2010,FC,5,4,2,1,4,2,3,5,13250857
10009,10/12/2013,IL,10,10,2,1,4,4,3,5,14494602
43074,12/31/2011,IL,10,4,1,2,4,3,3,2,12003254
15824,11/05/2011,FC,8,5,5,1,5,4,3,4,12922735
58491,11/21/2009,FC,5,10,1,2,3,2,3,4,13346920
66940,03/19/2012,IL,4,4,2,4,5,5,3,4,11998828
60615,06/07/2013,IL,4,5,5,1,5,5,1,4,13258953
51573,02/21/2013,IL,5,3,1,4,10,8,2,4,15848737
37802,12/23/2012,IL,4,4,2,4,5,2,1,3,13669358
57653,03/28/2009,IL,5,10,1,2,5,4,2,4,13542785
22119,05/01/2013,FC,5,1,3,5,5,3,3,5,14292741
34094,08/30/2013,FC,5,1,2,3,4,2,7.5,5,12819153
10041,08/11/2007,FC,8,5,2,3,5,3,3,5,15917711
8760,08/06/2009,FC,5,5,1,1,5,2,2,4,14466756
84415,09/09/2005,IL,5,5,3,2,5,2,0,4,12270701
11088,04/17/2009,FC,5,6,2,4,5,3,2,8,14959116
63095,08/24/1996,IL,5,3,25,5,5,2,3,5,15150147
77425,08/01/2000,FC,5,10,5,1,5,8,3,4,11911690
37826,06/01/2009,FC,4,4,1,1,4,2,3,5,15424300
87094,04/01/2000,FC,8,2,5,2,6,5,3,4,13164816
13323,05/24/2007,IL,5,2,1,5,5,2,3,5,14167934
86065,11/12/2010,FC,5,2,3,4,3,1,0,4,12632358
28066,09/09/2005,IL,10,1,1,1,5,2,7.5,5,14425529
95625,10/30/2013,FC,5,1,5,1,2,1,3,5,11194835
44543,10/17/2008,FC,5,2,3,2,5,1,3,5,13097238
13953,06/13/2006,FC,5,1,2,2,5,2,3,5,12443383
11219,03/16/2007,FC,4,6,1,2,5,2,3,3,17547125
6134,10/30/2013,FC,5,4,1,2,4,10,2,5,14374894
29178,03/16/2007,FC,5,4,5,5,10,5,3,4,11642724
70906,10/11/2010,IL,10,2,1,1,8,2,0,5,13865763
23140,01/22/2013,FC,5,1,1,4,5,3,10,5,12900346
53225,08/20/2004,IL,10,1,2,2,5,2,7.5,5,11320749
55742,02/16/2010,FC,10,5,5,3,5,2,3,5,13138928
63199,10/21/2011,FC,4,2,2,3,4,2,2.5,5,12438881
98227,04/14/2010,FC,5,3,4,5,5,2,3,5,12278259
15278,12/03/2013,FC,8,1,10,1,5,2,3,5,11686974
44054,05/04/2012,IL,4,4,3,1,5,3,3,3,15246699
88911,08/13/2011,FC,5,2,2,2,5,2,3,4,12326682
15812,06/18/2007,FC,5,2,3,3,4,3,1,1,12567828
98451,07/07/2010,FC,4,2,25,1,5,2,3,3,6664472
56630,07/18/2011,IL,4,4,1,1,4,2,3,2,11014819
56450,09/03/2010,FC,5,4,15,3,10,1,2,4,9577239
64939,05/02/2013,FC,4,3,3,3,5,4,3,5,21010055
30534,05/18/1998,IL,5,4,5,4,4,2,3,4,13042224
6584,11/05/2011,FC,5,2,5,5,5,2,0,10,13127536
40554,09/17/2009,FC,10,2,3,1,8,4,3,4,13306387
40058,12/02/2007,FC,5,4,5,2,4,5,2,4,20116818
30970,10/15/2011,IL,4,1,1,1,5,1,3,5,14193544
16984,08/11/2007,IL,5,2,1,4,5,3,3,8,12295732
2903,06/01/2012,FC,5,2,1,1,4,2,2,5,13984623
96429,12/28/2011,IL,4,3,1,1,5,4,3,5,20495458
52236,11/22/2009,FC,5,3,3,3,4,4,3,4,14409502
3957,02/09/2010,IL,8,5,3,1,5,2,0,5,13410115
48249,01/15/2013,FC,4,2,4,5,3,2,3,5,12935239
95164,09/15/2011,FC,5,5,25,5,3,1,2,1,7422787
19658,01/01/2000,IL,5,5,1,2,5,1,2,5,15450807
12525,02/19/2010,FC,5,5,3,5,5,2,3,5,9375586
84844,11/01/2007,IL,5,5,3,1,5,2,3,10,13902252
35208,12/18/1998,FC,5,2,15,2,10,4,2,4,10083017
81335,01/01/2000,IL,5,2,25,3,2,2,3,10,6467721
3719,04/01/2000,FC,5,5,4,1,4,5,0,5,11833950
52730,05/01/2012,FC,10,6,4,1,4,2,7.5,8,12596234
76076,08/01/2008,FC,5,4,10,2,5,2,3,4,10283826
71104,06/13/2009,IL,4,3,1,1,5,3,3,4,12687178
82251,03/03/2012,IL,5,5,1,5,5,4,3,5,13680669
4811,05/01/2010,FC,4,3,3,1,10,4,1,4,12273442
25599,12/04/1999,IL,5,8,1,2,5,6,3,5,20024324
5652,08/15/2005,IL,4,5,10,2,4,1,3,5,15591927
78094,04/18/2008,FC,4,3,1,1,10,3,3,4,14291586
84350,05/04/2012,FC,5,2,3,1,5,4,3,5,11509437
66379,09/20/2013,FC,4,5,5,4,5,3,7.5,4,12791331
67832,07/17/2009,IL,5,3,5,2,10,2,3,4,12277741
71819,08/01/2008,FC,5,10,3,4,5,3,5,5,10661320
91408,08/20/2011,FC,4,4,2,4,10,2,7.5,4,20736858
54958,05/04/2012,FC,5,2,5,1,4,2,3,5,18482843
43941,11/27/2008,FC,8,5,3,2,5,5,2,5,16302181
46730,02/11/1998,IL,5,3,1,1,5,4,3,4,13646034
5266,08/03/2012,MB,5,2,5,2,5,2,3,5,13337249
79689,12/02/2008,FC,5,1,1,5,3,2,3,1,13290812
55678,03/05/1996,FC,5,4,1,4,4,2,3,4,16607984
29800,08/25/2007,FC,5,3,1,5,4,2,3,8,15033482
2758,02/01/2011,FC,5,8,15,5,6,1,2.5,4,10455137
90371,04/03/2010,FC,5,2,4,2,5,2,2,4,13755261
35764,07/07/2010,IL,5,5,20,2,5,6,7.5,5,9713127
76874,05/01/2012,FC,4,2,2,2,4,10,3,5,16872303
20147,03/03/2012,IL,5,1,3,4,8,4,2,5,18671332
96874,08/25/2007,IL,4,3,1,1,3,2,1,4,12981391
2974,09/13/1999,FC,4,5,1,3,4,2,1,3,14589612
57737,11/25/2009,IL,4,1,25,1,5,3,3,5,6315705
49355,02/15/2010,IL,5,4,2,1,5,2,2,4,20676126
36804,02/07/2009,FC,5,3,1,1,3,2,0,4,12940185
59833,11/13/2013,IL,5,2,1,1,5,2,2,6,21424861
